timestamp,url,trace
787.029565,https://tools.usps.com,0
787.308804,https://www.russianfood.com,0
787.639641,https://www.russianfood.com,0
788.01696,https://case-battle.life,0
788.050045,https://www.russianfood.com,0
788.051602,https://www.russianfood.com,0
788.053721,https://www.russianfood.com,0
788.055242,https://www.russianfood.com,0
788.727265,https://gemini.google.com,0
799.704487,https://www.russianfood.com,0
799.978262,https://www.russianfood.com,0
799.978364,https://www.russianfood.com,0
799.978459,https://www.russianfood.com,0
799.978663,https://www.russianfood.com,0
799.981502,https://www.russianfood.com,0
811.298376,https://www.russianfood.com,0
811.552059,https://www.russianfood.com,0
854.634101,https://www.rojgarresult.com,0
948.681796,https://www.rojgarresult.com,0
1026.438027,https://www.rojgarresult.com,0
1053.573317,https://cookpad.com,0
1105.480956,https://www.ynet.co.il,0
1144.113183,https://www.rojgarresult.com,0
1149.758347,https://www.nikkansports.com,0
1150.078518,https://gemini.google.com,0
1150.259812,https://scratch.mit.edu,0
1150.427413,https://www.tiktok.com,0
1150.526007,https://www.ancestry.com,0
1150.537587,https://xhamster19.com,0
1150.785085,https://www.vg.no,0
1151.014118,https://nlab.itmedia.co.jp,0
1151.136788,https://tools.usps.com,0
1151.828701,https://www.olx.com.br,0
1153.639276,https://accounts.nintendo.com,0
1153.639369,https://www.walmart.com,0
1153.708235,https://goal5.co,0
1153.716452,https://www.olx.com.br,0
1153.722372,https://accounts.nintendo.com,0
1153.947677,https://www.olx.com.br,0
1154.046171,https://archive.org,0
1154.172889,https://www.pornhat.com,0
1154.178141,https://ww1.goojara.to,0
1154.184532,https://m.indiamart.com,0
1154.184632,https://vegamovies.mk,0
1154.245648,https://www.pornhat.com,0
1154.287147,https://vegamovies.mk,0
1154.28726,https://vegamovies.mk,0
1154.407695,https://www.pornhat.com,0
1154.407776,https://www.pornhat.com,0
1154.408077,https://www.pornhat.com,0
1154.410247,https://www.pornhat.com,0
1154.427512,https://www.sozcu.com.tr,0
1154.995749,https://www.ixxx.com,0
1155.003498,https://www.walmart.com,0
1188.95226,https://www.xvideos.es,0
1189.232852,https://www.eporner.com,0
1189.332583,https://hdporncomics.com,0
1189.336984,https://people.com,0
1189.33774,https://cookpad.com,0
1189.514385,https://kick.com,0
1189.764264,https://m.cricbuzz.com,0
1189.765887,https://www.nikkansports.com,0
1189.897913,https://www.tiktok.com,0
1189.95149,https://id.woxh.world,0
1189.951602,https://classroom.google.com,0
1190.266397,https://nl.pornhub.com,0
1190.583409,https://www.elespanol.com,0
1190.589364,https://gemini.google.com,0
1190.623296,https://www.rojgarresult.com,0
1193.545308,https://www.24h.com.vn,0
1194.674174,https://scratch.mit.edu,0
1194.803215,https://www.tokyomotion.net,0
1195.25363,https://gemini.google.com,0
1195.259254,https://m.cricbuzz.com,0
1195.512647,https://open.spotify.com,0
1195.518011,https://www.vg.no,0
1195.596269,https://www.nikkansports.com,0
1196.357462,https://lichess.org,0
1197.118057,https://www.tiktok.com,0
1197.124667,https://hanime1.me,0
1246.772266,https://vailonxx.vip,0
1259.215232,https://phe18.vip,0
1259.840538,https://www.mlb.com,0
1267.65683,https://filmyfly.loan,0
1267.660224,https://chatgpt.com,0
1269.578666,https://www.xvideos.es,0
1271.856321,https://sites.google.com,0
1271.858455,https://nl.pornhub.com,0
1271.860527,https://kick.com,0
1271.863408,https://www.jw.org,0
1275.805065,https://cookpad.com,0
1276.418456,https://www.rojgarresult.com,0
1278.127548,https://www.eporner.com,0
1285.513421,https://www.elespanol.com,0
1302.26121,https://people.com,0
1303.440211,https://hdporncomics.com,0
1309.023071,https://www.sport.es,0
1322.420107,https://classroom.google.com,0
1373.784632,https://id.woxh.world,0
1374.048394,https://www.rojgarresult.com,0
1407.613032,https://tools.usps.com,0
1425.279181,https://www.ozon.ru,0
1453.343338,https://www.rojgarresult.com,0
1502.778153,https://xhamster19.com,0
1503.134479,https://chatgpt.com,0
1503.339247,https://www.mangakakalot.gg,0
1503.347564,https://filmyfly.loan,0
1503.419886,https://www.vg.no,0
1517.158013,https://www.rojgarresult.com,0
1627.511783,https://www.ozon.ru,0
1627.906582,https://www.moneycontrol.com,0
1630.687669,https://www.universal-credit.service.gov.uk,0
1630.798164,https://serviziweb2.inps.it,0
1652.39998,https://cdn.gd85.com,0
1653.794377,https://vailonxx.vip,0
1656.726733,https://www.espncricinfo.com,0
1659.419991,https://serviziweb2.inps.it,0
1666.096534,https://www.nikkansports.com,0
1666.571846,https://gemini.google.com,0
1666.755959,https://www.tiktok.com,0
1666.950407,https://www.ancestry.com,0
1666.9774,https://scratch.mit.edu,0
1667.15012,https://tools.usps.com,0
1667.337336,https://www.vg.no,0
1667.601804,https://nlab.itmedia.co.jp,0
1667.723706,https://www.24h.com.vn,0
1670.021361,https://archive.org,0
1671.611314,https://mobile-x2.simontokx.asia,0
1671.61551,https://www.idealista.it,0
1671.807788,https://www.idealista.it,0
1671.940285,https://www.antarvasna3.com,0
1672.01153,https://tdxflix.my,0
1672.018881,https://sssinstagram.com,0
1672.151257,https://news.google.com,0
1672.265527,https://www.kleinanzeigen.de,0
1672.925397,https://www.redtube.com,0
1673.085965,https://www.moneycontrol.com,0
1673.35569,https://www.moneycontrol.com,0
1673.967262,https://mobile-x2.simontokx.asia,0
1674.062179,https://mobile-x2.simontokx.asia,0
1674.318293,https://www.amazon.com,0
1674.424552,https://18comic.vip,0
1676.179954,https://www.moneycontrol.com,0
1677.338647,https://www.moneycontrol.com,0
1679.702789,https://www.moneycontrol.com,0
1688.060118,https://www.redtube.com,0
1688.30797,https://www.moneycontrol.com,0
1714.688043,https://sellercentral.amazon.com,0
1714.799317,https://www.xvideos.es,0
1715.032369,https://www.eporner.com,0
1715.408791,https://hdporncomics.com,0
1715.483449,https://nl.pornhub.com,0
1715.488594,https://m.cricbuzz.com,0
1715.490308,https://www.nikkansports.com,0
1715.560431,https://kick.com,0
1715.571055,https://cookpad.com,0
1715.636209,https://www.sport.es,0
1715.655287,https://www.tiktok.com,0
1715.705549,https://id.woxh.world,0
1715.710387,https://classroom.google.com,0
1716.124739,https://www.rojgarresult.com,0
1716.198402,https://gemini.google.com,0
1717.10643,https://people.com,0
1784.289963,https://www.rojgarresult.com,0
